Melvin Stewart,22,99,10,92,64,21,4,20,79,25
Joselyn Massey,9,25,57,2,88,37,20,64,93,71
Casey Stark,20,37,89,0,24,95,43,91,20,19
Brodie Pratt,31,100,6,24,31,69,87,92,30,72
Griffin Doyle,22,63,98,85,13,46,90,59,42,73
Carson Brooks,3,57,29,13,33,40,93,55,75,94
Pierce Parsons,17,66,82,50,7,62,13,20,83,95
Janae Bush,93,91,32,47,60,83,77,13,27,21
Danna Mcguire,87,80,26,35,42,3,6,85,78,1
Alissa Rush,36,54,22,22,77,82,94,93,31,60
Jadyn Stevens,64,17,86,27,54,81,49,21,7,22
Kassidy Walsh,54,39,85,5,70,72,19,43,90,40
Jayson Marsh,26,22,76,74,43,42,62,81,20,6
Cameron Mckinney,99,5,54,78,60,7,22,1,30,55
Hillary Ruiz,46,78,90,40,19,13,17,46,99,38
Zavier Wang,78,28,81,41,82,30,78,68,95,2
Kaila Adkins,50,6,24,23,94,40,18,39,57,15
Nevaeh Summers,12,69,8,17,90,4,18,72,48,55
Kenna Fowler,62,45,38,50,49,7,79,15,65,45
Kolton Herring,85,70,100,23,96,98,85,54,41,44
Hailey Cardenas,97,47,17,77,4,78,55,32,58,39
Jaylen Lambert,80,43,43,71,96,89,90,14,54,96
Rishi Madden,71,53,56,5,12,71,75,22,50,14
Sarah Whitney,25,20,51,20,60,45,82,91,58,33
